Year,Rank,Company,Revenue (in millions),Profit (in millions)
1975,171,Coltec Industries,1143.50,77.3
1975,172,Emerson Electric,1137.80,86.7
1975,173,Charter,1122.40,40.3
1975,174,Furniture Brands Intl.,1121.90,47
1975,175,Grumman,1112.90,32.9
1975,176,Eli Lilly,1111.50,178.8
1975,177,Evans Products,1110.00,-44.4
1975,178,Scott Paper,1109.50,69.4
1975,179,Otis Elevator,1108.90,43.5
1975,180,Kidde,1107.20,39.9
1975,181,Manville,1105.50,71.9
1975,182,Fruit of the Loom,1103.70,142.1
1975,183,Land O'Lakes,1100.10,N.A.
1975,184,Pennzoil,1092.50,127.5
1975,185,Quantum Chemical,1088.60,89.7
1975,186,Kaiser Industries,1085.40,35
1975,187,Control Data,1080.60,3.7
1975,188,Dana,1077.60,61.1
1975,189,Commonwealth Oil Refining,1059.40,10.7
1975,190,Corning,1051.00,48.1
1975,191,Amstar,1046.90,31.4
1975,192,Del Monte Foods,1042.60,39.1
1975,193,Agway,1040.00,N.A.
1975,194,Wheeling Pittsburgh,1037.20,73.4
1975,195,Phelps Dodge,1026.10,121.7
1975,196,Rohm & Haas,1021.70,74.4
1975,197,AMF,1020.30,22.1
1975,198,Ethyl,1019.60,74.3
1975,199,White Consolidated Industries,1016.60,38.5
1975,200,Kellogg,1009.80,72
1975,201,Squibb,1004.60,88.9
1975,202,Pillsbury,1004.20,28.3
1975,203,Ikon Office Solutions,1002.80,26.4
1975,204,North American Philips,994.60,29.7
1975,205,Williams,993.40,95.6
1975,206,American Broadcasting,986.00,49.9
1975,207,Carrier,984.60,8.6
1975,208,Allegheny International,981.90,45.1
1975,209,Oscar Mayer,972.40,29.8
1975,210,Heublein,967.70,54.1
1975,211,Maxus Energy,965.20,94.3
1975,212,United Merchants & Mfrs.,962.60,30.9
1975,213,FINA,953.00,86.7
1975,214,GAF,948.80,32.5
1975,215,Hormel Foods,943.20,17.4
1975,216,Whittaker,937.80,9.9
1975,217,Koppers,914.20,47.8
1975,218,Zenith Electronics,910.50,13.2
1975,219,Union Camp,910.30,92.5
1975,220,McGraw-Edison,909.60,17.1
1975,221,Paccar,908.00,23.3
1975,222,Levi Strauss,897.70,34.9
1975,223,American Beef Packers,896.90,4.9
1975,224,Sterling Drug,890.50,79.4
1975,225,Armstrong Holdings,889.30,37.8
1975,226,Hewlett-Packard,884.10,84
1975,227,Pet,883.20,20.6
1975,228,Anderson Clayton,879.00,24.8
1975,229,Foster Wheeler,875.70,12.7
1975,230,Budd,862.90,10.9
1975,231,Murphy Oil,862.40,60.9
1975,232,USG,862.30,31.3
1975,233,Stauffer Chemical,859.10,77.8
1975,234,Imcera Group,858.50,70.4
1975,235,Westvaco,856.50,63.2
1975,236,Northrop Grumman,853.30,18.1
1975,237,Cummins,833.00,24
1975,238,Owens Corning,828.50,34.7
1975,239,Time Warner,825.60,50.2
1975,240,Jos. Schlitz Brewing,814.50,49
1975,241,Sherwin-Williams,802.30,29.3
1975,242,Pharmacia,794.60,69.1
1975,243,Universal Oil Products,791.40,27.8
1975,244,Chromalloy American,789.00,26
1975,245,Brunswick,785.60,36.9
1975,246,Diamond International,779.30,51.3
1975,247,Container Corp. of America,767.50,45.9
1975,248,Crown Holdings,766.20,39.7
1975,249,Abbott Laboratories,765.40,55
1975,250,Eltra,763.90,35.4
1975,251,BOC,760.20,32.8
1975,252,Cerro,758.30,15.9
1975,253,Polaroid,757.30,28.4
1975,254,Akzona,753.90,33.4
1975,255,Castle & Cooke,753.10,42.7
1975,256,Intl. Multifoods,751.90,12
1975,257,J.E. Seagram,750.00,32.2
1975,258,Sunbeam/Oster,739.90,31.4
1975,259,Gould,739.70,30.4
1975,260,Times Mirror,735.40,58.5
1975,261,MBPXL,727.10,4
1975,262,Gold Kist Holdings,720.60,N.A.
1975,263,Warner Communications,720.10,48.5
1975,264,Brown Shoe,719.50,17.7
1975,265,National Can,709.80,20.3
1975,266,Schering-Plough,703.80,124
1975,267,St. Joe Minerals,687.70,88.6
1975,268,Great Northern Nekoosa,673.90,60.3
1975,269,Lever Brothers,669.20,10.3
1975,270,Timken,665.50,52.9
1975,271,Kane-Miller,660.90,10
1975,272,Lear Siegler,658.10,20.1
1975,273,Aeroquip-Vickers,655.30,31.7
1975,274,Cyclops Industries,652.90,19.5
1975,275,Scovill,652.30,14.9
1975,276,Lone Star Industries,651.70,25.5
1975,277,General Host,650.90,16.9
1975,278,Black & Decker,642.00,44.6
1975,279,MCA,641.90,57.8
1975,280,Pennwalt Corp,641.00,27
1975,281,USM,634.60,19.7
1975,282,ConAgra Foods,633.60,-11.9
1975,283,Avco,628.40,-20.7
1975,284,Liggett Group,627.30,28.5
1975,285,Universal Leaf Tobacco,626.10,11.4
1975,286,Interlake,623.80,39
1975,287,Staley Continental,621.40,15
1975,288,G.D. Searle,621.30,72.4
1975,289,Indian Head,615.40,22.5
1975,290,Bemis,610.80,19.3
1975,291,Revlon,609.20,49.8
1975,292,Hammermill Paper,607.50,35.5
1975,293,Springs Industries,600.40,13.6
1975,294,Campbell Taggart,590.20,15.4
1975,295,National Gypsum,584.00,27.6
1975,296,Sperry & Hutchinson,581.80,13.9
1975,297,WestPoint Stevens,580.80,24.7
1975,298,Reliance Electric,580.00,28.9
1975,299,Premcor,578.90,-7.1
1975,300,Richardson-Vicks,576.40,46.4
1975,301,Kayser-Roth,571.80,10.1
1975,302,Avnet,571.00,28.5
1975,303,Tecumseh Products,571.00,28.7
1975,304,Texasgulf,568.50,147.4
1975,305,A.O. Smith,567.70,0.5
1975,306,Knight-Ridder,566.70,34.9
1975,307,M. Lowenstein,562.80,7.8
1975,308,Air Products & Chem.,562.60,39.7
1975,309,Chesebrough-Pond's,561.30,43.6
1975,310,Certainteed,559.10,-7.4
1975,311,Norton,558.30,25.1
1975,312,Clorox,557.60,19.7
1975,313,Carborundum,556.80,26.7
1975,314,Witco,556.80,23.7
1975,315,Mohasco,551.00,6.2
1975,316,Metromedia International,550.70,9.6
1975,317,Newmont Mining,547.70,113.6
1975,318,Stanley Works,545.00,19.9
1975,319,Eastern Gas & Fuel Associates,543.40,42
1975,320,Loews,542.80,45.3
1975,321,AM International,540.80,0.3
1975,322,Cluett Peabody,538.10,-9.4
1975,323,ACF Industries,535.10,28.8
1975,324,NVF,533.40,44.1
1975,325,GK Technologies,518.70,27.1
1975,326,US Pharmaceuticals,518.10,58.1
1975,327,Revere Copper & Brass,517.50,17.2
1975,328,Hershey Foods,514.00,22.1
1975,329,Blue Bell,513.80,19.8
1975,330,GATX,512.60,57.4
1975,331,Tesoro,510.80,60.9
1975,332,McGraw-Hill,510.40,29.8
1975,333,Di Giorgio,508.00,-3
1975,334,Hoover,502.70,8.7
1975,335,Harris,502.10,18.2
1975,336,Utah International,501.20,96.9
1975,337,Harsco,498.10,25.4
1975,338,McLouth Steel,495.40,22.4
1975,339,Peavey,495.20,20.9
1975,340,I-T-E Imperial,495.00,20.4
1975,341,Hartmarx,494.90,11.8
1975,342,Rexnord,492.70,17.7
1975,343,Apogent Technologies,491.60,22.4
1975,344,Trans Union,490.30,33.7
1975,345,Potlatch,487.90,45.3
1975,346,Thiokol,483.90,24.7
1975,347,Reichhold Chemicals,483.60,24.7
1975,348,AMP,482.10,46.2
1975,349,Flintkote,480.10,14.7
1975,350,Outboard Marine,480.10,16.7
1975,351,Figgie International,475.80,11.2
1975,352,Southwest Forest Industries,473.20,10.7
1975,353,Ward Foods,472.80,1.2
1975,354,National Service Industries,472.20,22.8
1975,355,UV Industries,472.10,30.3
1975,356,Hygrade Food Products,471.50,6.1
1975,357,Hoerner Waldorf,471.40,33.3
1975,358,General Signal,470.30,20.6
1975,359,Inmont,469.50,14.2
1975,360,Amsted Industries,468.50,17.9
1975,361,MacMillan,466.60,15.7
1975,362,Baxter International,466.30,36.3
1975,363,CBI Industries,465.90,28.5
1975,364,"Libby, McNeill & Libby",464.70,13.5
1975,365,Alumax,464.10,35.8
1975,366,Square D,461.70,36.4
1975,367,Louisiana-Pacific,460.10,56.6
1975,368,Sundstrand,456.80,18.8
1975,369,Cook Industries,456.60,46.2
1975,370,Tyco Laboratories,454.00,12.5
1975,371,R.R. Donnelley & Sons,453.90,28.8
1975,372,Saxon Industries,453.60,2.6
1975,373,Bell & Howell,453.50,15.5
1975,374,Cincinnati Milacron,452.80,11.8
1975,375,Pitney Bowes,446.60,25.1
1975,376,U.S. Shoe,445.10,12.8
1975,377,Simmons,441.30,12.9
1975,378,Dan River,439.70,7
1975,379,Thomas J. Lipton,437.20,22.1
1975,380,Chemetron,437.10,22.3
1975,381,ESB,436.00,19.3
1975,382,Champion Spark Plug,435.40,47.4
1975,383,Dayco,434.30,7.4
1975,384,Cone Mills,434.00,15.3
1975,385,Pabst Brewing,431.30,18.3
1975,386,Vulcan Materials,431.00,30
1975,387,General Instrument,425.70,14
1975,388,Cyprus Amax Minerals,424.00,50
1975,389,Digital Equipment,421.90,44.4
1975,390,Riviana Foods,420.10,9.9
1975,391,Westmoreland Coal,420.00,36.2
1975,392,Rohr,419.90,8.2
1975,393,Howmet,416.40,24.1
1975,394,Cessna Aircraft,416.10,21.6
1975,395,Spencer Foods,415.80,2.2
1975,396,Fairmont Foods,415.60,4.1
1975,397,Midland-Ross,414.80,20.5
1975,398,Savannah Foods & Industries,412.40,-13.9
1975,399,Crown Central,411.30,10.2
1975,400,Anchor Hocking,411.00,16.3
1975,401,Purex Industries,409.40,16.5
1975,402,Becton Dickinson,408.30,28.5
1975,403,Signode,404.80,23.9
1975,404,Cabot,400.60,27
1975,405,American Bakeries,398.60,-1.7
1975,406,Parker Hannifin,397.50,18.4
1975,407,Cooper Industries,396.60,23.6
1975,408,Joy Technologies,396.40,18.3
1975,409,Stokely-Van Camp,395.50,10.4
1975,410,Cannon Mills,395.20,15.5
1975,411,Norris Industries,393.00,11.5
1975,412,Interstate Brands,392.10,2.7
1975,413,Handy & Harman,391.00,12.2
1975,414,New York Times,389.60,20.3
1975,415,Rath Packing,389.20,0.6
1975,416,VF,389.00,25.5
1975,417,Trane,388.70,9.6
1975,418,Willamette Industries,388.70,37.5
1975,419,Ex-Cell-O,387.00,18.8
1975,420,Miles Laboratories,386.20,16
1975,421,Fairchild Camera & Instrument,384.90,27
1975,422,Questor,384.30,-3
1975,423,Green Giant,383.60,9.6
1975,424,Congoleum,379.60,0.5
1975,425,Koehring,377.10,5.4
1975,426,Lubrizol,376.90,50.5
1975,427,Cutler-Hammer,367.90,14.8
1975,428,Federal-Mogul,367.50,10.7
1975,429,Kellwood,367.50,8.6
1975,430,Eagle-Picher Industries,367.30,18
1975,431,Tosco,365.90,8.7
1975,432,Hobart,363.70,19.1
1975,433,H.K. Porter,363.40,12.9
1975,434,Mattel,360.90,-5.4
1975,435,Dairylea Cooperative,359.50,N.A.
1975,436,Insilco,358.80,15
1975,437,Emhart,356.70,21.3
1975,438,Masonite,355.50,30.3
1975,439,Collins & Aikman,352.90,14.1
1975,440,Wheelabrator-Frye,351.00,12.7
1975,441,Southern Industries,348.30,-7.9
1975,442,Idle Wild Foods,343.50,4.3
1975,443,Federal Paper Board,340.30,20.9
1975,444,Robertson-Ceco,338.60,7.3
1975,445,Fedders,336.80,-10
1975,446,Roper,336.10,-5.6
1975,447,Dover,333.90,22.4
1975,448,Superior Oil,332.70,68
1975,449,Inland Container,332.10,26.8
1975,450,Bluebird,331.80,3.2
1975,451,Bangor Punta,330.70,-34.5
1975,452,Gardner-Denver,328.20,23.7
1975,453,Penn-Dixie Industries,327.10,6.4
1975,454,Gannett,326.90,33.2
1975,455,Warnaco Group,324.30,5.7
1975,456,Jonathan Logan,322.50,6.1
1975,457,Ferro,322.30,17.7
1975,458,Copperweld,321.90,16.8
1975,459,General Infractories,320.10,12.2
1975,460,Monfort of Colorado,319.90,-2
1975,461,C. Brewer,318.80,35.2
1975,462,Household Manufacturing,318.60,8.1
1975,463,Briggs & Stratton,317.90,25.9
1975,464,Houdaille Industries,317.70,18.2
1975,465,Nashua,315.90,12.4
1975,466,Acco Industries,314.30,7.8
1975,467,Bunker Ramo,314.00,6.9
1975,468,Thiokol,313.40,18
1975,469,American Hoist & Derrick,313.20,8.5
1975,470,Phillips-Van Heusen,309.70,5.6
1975,471,Ceco Industries,309.60,11
1975,472,Northwestern Steel & Wire,308.50,34.2
1975,473,Belco Petroleum,306.10,43.2
1975,474,Keystone Consolidated Industries,305.70,10.4
1975,475,Allied Products,304.90,6.4
1975,476,Seaboard,303.70,2.6
1975,477,Talley Industries,303.60,8.3
1975,478,Amtel,302.50,10.1
1975,479,Butler Manufacturing,302.10,20.1
1975,480,Skyline,300.50,8.9
1975,481,Fieldcrest Cannon,300.40,1.4
1975,482,General Cinema,299.50,11.1
1975,483,Fleetwood Enterprises,299.40,2.8
1975,484,Bausch & Lomb,296.60,12.5
1975,485,Avery Dennison,296.30,16.9
1975,486,Southdown,295.50,17.4
1975,487,Brockway,295.10,12
1975,488,Champion Home Builders,294.30,8
1975,489,Fibreboard,293.80,7.3
1975,490,Microdot,293.80,11
1975,491,Cenco,293.20,5.4
1975,492,Varian Associates,293.00,7.3
1975,493,Olinkraft,291.80,29.5
1975,494,Flavorland Industries,291.60,2.3
1975,495,Scott & Fetzer,291.30,13.7
1975,496,Hanes,288.80,-4.1
1975,497,United Refining,288.30,4.6
1975,498,Washington Post,287.60,14.4
1975,499,Sheller-Globe,286.80,7.6
1975,500,Tyler,286.00,12.6
1976,1,Exxon Mobil,44864.80,2503
1976,2,General Motors,35724.90,1253.1
1976,3,Texaco,24507.50,830.6
1976,4,Ford Motor,24009.10,322.7
1976,5,Mobil,20620.40,809.9
1976,6,ChevronTexaco,16822.10,772.5
1976,7,Intl. Business Machines,14436.50,1989.9
1976,8,Gulf Oil,14268.00,700
1976,9,General Electric,13399.10,580.8
1976,10,Chrysler,11699.30,-259.5
1976,11,ITT Industries,11367.60,398.2
1976,12,Amoco,9955.20,787
1976,13,U.S. Steel,8167.30,559.6
1976,14,Shell Oil,8143.40,514.8
1976,15,Atlantic Richfield,7307.90,350.4
1976,16,Conoco,7253.80,330.9
1976,17,DuPont,7221.50,271.8
1976,18,AT&T Technologies,6590.10,107.3
1976,19,Procter & Gamble,6081.70,333.9
1976,20,CBS,5862.70,165.2
1976,21,Union Carbide,5665.00,381.7
1976,22,Tenneco Automotive,5599.70,342.9
1976,23,Goodyear Tire & Rubber,5452.50,161.6
1976,24,Navistar International,5335.40,79.4
1976,25,Occidental Petroleum,5333.90,172
1976,26,ConocoPhillips,5133.60,342.6
1976,27,Unocal,5086.40,232.8
1976,28,Bethlehem Steel,4977.20,242
1976,29,Caterpillar,4963.70,398.7
1976,30,Eastman Kodak,4958.50,613.7
1976,31,Rockwell Automation,4943.40,101.6
1976,32,Dow Chemical,4888.10,615.7
1976,33,Kraft,4857.40,139.6
1976,34,RCA,4789.50,110
1976,35,Esmark,4730.70,79.7
1976,36,Sunoco,4389.10,220.1
1976,37,LTV,4312.50,13.1
1976,38,Beatrice,4191.80,134.8
1976,39,Xerox,4094.00,244.3
1976,40,United Technologies,3877.80,117.5
1976,41,Greyhound,3733.30,81.2
1976,42,Firestone Tire & Rubber,3724.20,134.3
1976,43,Boeing,3718.90,76.3
1976,44,General Foods,3675.10,99.4
1976,45,Ashland,3637.10,119.4
1976,46,Monsanto,3624.70,306.3
1976,47,Sealed Air,3529.20,166.7
1976,48,Nabisco Group Holdings,3528.90,338.7
1976,49,Litton Industries,3430.20,35.3
1976,50,Lockheed Martin,3387.20,45.3
1976,51,Borden Chemical,3367.20,92.9
1976,52,McDonnell Douglas,3255.70,85.7
1976,53,Citgo Petroleum,3200.70,137.7
1976,54,Amerada Hess,3179.60,128.4
1976,55,Ralston Purina,3149.10,99.5
1976,56,3M,3127.30,261.6
1976,57,Continental Group,3101.90,107.2
1976,58,International Paper,3080.80,218
1976,59,ARMCO,3046.70,116.7
1976,60,Sperry,3040.90,131.4
1976,61,Getty Oil,2983.60,256.7
1976,62,Deere,2955.20,179.1
1976,63,Marathon Oil,2878.20,128.1
1976,64,Coca-Cola,2872.80,239.3
1976,65,American Can,2870.20,77.3
1976,66,Colgate-Palmolive,2860.50,119
1976,67,Honeywell,2760.10,77.8
1976,68,Bestfoods,2741.50,109.2
1976,69,Gulf & Western Industries,2602.10,140.1
1976,70,Bendix,2589.70,79.8
1976,71,TRW,2585.70,103.9
1976,72,Fortune Brands,2569.70,148.5
1976,73,Singer,2568.00,-451.9
1976,74,Altria Group,2564.00,211.6
1976,75,Sara Lee,2535.80,12.7
1976,76,BP America,2484.20,126.6
1976,77,Textron,2459.10,96
1976,78,Weyerhaeuser,2421.30,191.9
1976,79,Champion International,2399.30,61
1976,80,Georgia-Pacific,2358.60,148
1976,81,Republic Steel,2333.30,72.2
1976,82,Honeywell Intl.,2333.10,116.2
1976,83,PepsiCo,2321.20,104.6
1976,84,General Mills,2308.90,76.2
1976,85,Alcoa,2305.90,64.8
1976,86,FMC,2291.90,108.2
1976,87,American Motors,2282.20,-27.5
1976,88,Owens-Illinois,2273.20,87.3
1976,89,Wyeth,2258.60,250.7
1976,90,Raytheon,2245.40,71
1976,91,National Intergroup,2241.20,58
1976,92,Johnson & Johnson,2224.70,183.8
1976,93,Uniroyal,2187.60,23
1976,94,Chiquita Brands Intl.,2186.50,10.8
1976,95,Warner-Lambert,2172.30,163.9
1976,96,NCR,2165.60,72.5
1976,97,Signal Companies,2162.90,41.1
1976,98,General Dynamics,2160.00,84.5
1976,99,Ryerson Tull,2107.40,83.3
1976,100,Carnation,2075.30,88.5
1976,101,Dresser Industries,2011.60,123.9
1976,102,Pullman,2007.00,39.4
1976,103,Nabisco Brands,1970.80,59
1976,104,Burlington Industries Equity,1958.10,39.8
1976,105,CBS,1938.90,122.9
1976,106,American Cyanamid,1928.40,147.7
1976,107,Goodrich,1901.20,25.6
1976,108,Celanese,1900.00,50
1976,109,PPG Industries,1886.60,89
1976,110,Bristol-Myers Squibb,1827.70,141.7
1976,111,Archer Daniels Midland,1822.90,35
1976,112,Norton Simon,1815.20,82.8
1976,113,Iowa Beef Processors,1805.30,23.2
1976,114,Standard Brands,1799.90,66.9
1976,115,Kerr-McGee,1798.60,131.1
1976,116,Central Soya,1789.30,21
1976,117,Crown Zellerbach,1758.10,74.5
1976,118,GenCorp,1752.00,62.4
1976,119,Teledyne,1715.00,101.7
1976,120,Combustion Engineering,1711.20,44.6
1976,121,Ingersoll-Rand,1708.30,119.2
1976,122,Amstar,1687.00,39
1976,123,Reynolds Metals,1679.30,60
1976,124,Unisys,1675.60,164.4
1976,125,Pfizer,1665.50,147.7
1976,126,H.J. Heinz,1662.70,66.6
1976,127,Anheuser-Busch,1645.00,84.7
1976,128,BorgWarner,1639.00,44.5
1976,129,American Standard,1622.30,44.8
1976,130,Kaisertech,1578.10,94.7
1976,131,Babcock & Wilcox,1565.00,42.3
1976,132,Eaton,1558.30,47
1976,133,Campbell Soup,1545.60,87
1976,134,Lykes,1517.80,56.9
1976,135,Farmland Industries,1507.80,N.A.
1976,136,Whitman,1504.80,48.6
1976,137,Brink's,1504.20,200.1
1976,138,Ogden,1491.30,47
1976,139,Merck,1489.70,228.8
1976,140,Kimberly-Clark,1483.70,102.5
1976,141,Associated Milk Producers,1477.90,N.A.
1976,142,Whirlpool,1467.60,58.9
1976,143,OfficeMax,1458.00,63.9
1976,144,Allis-Chalmers,1443.30,29.4
1976,145,Clark Equipment,1424.60,46.6
1976,146,Hercules,1413.10,32.5
1976,147,North American Philips,1409.80,31.4
1976,148,Gillette,1406.90,80
1976,149,Studebaker-Worthington,1396.20,29.9
1976,150,St. Regis,1394.80,95.9
1976,151,Quaker Oats,1389.00,31
1976,152,Texas Instruments,1367.60,62.1
1976,153,U.S. Industries,1341.60,10.5
1976,154,Agway,1329.40,N.A.
1976,155,Grumman,1328.60,23.5
1976,156,Motorola,1311.80,41.1
1976,157,Imcera Group,1302.90,166
1976,158,Avon Products,1295.10,139
1976,159,Safety-Kleen,1287.50,27.9
1976,160,Dart Industries,1280.40,79
1976,161,NL Industries,1279.30,45.6
1976,162,Del Monte Foods,1279.30,47.2
1976,163,Olin,1260.60,59.4
1976,164,Emerson Electric,1250.30,96.2
1976,165,Mead,1244.60,52.8
1976,166,Walter Industries,1237.30,70
1976,167,Eli Lilly,1233.70,181.3
1976,168,White Consolidated Industries,1229.90,46.9
1976,169,White Motor,1228.70,-69.4
1976,170,Control Data,1218.20,41.5
1976,171,Furniture Brands Intl.,1217.90,53.6
1976,172,Kellogg,1213.60,103
1976,173,Pillsbury,1197.40,30.9
1976,174,Scott Paper,1191.90,64.8
1976,175,Fruit of the Loom,1187.50,101.1
1976,176,Kidde,1155.90,43.2
1976,177,Dana,1136.50,62.2
1976,178,Maxus Energy,1129.30,114.3
1976,179,Heublein,1124.20,61.5
1976,180,Land O'Lakes,1124.00,N.A.
1976,181,J.P. Stevens,1123.00,19.9
1976,182,Crane,1119.50,63.6
1976,183,Squibb,1111.00,98.2
1976,184,Manville,1107.00,38.4
1976,185,Genesco,1096.00,-14.3
1976,186,Fruehauf,1094.40,25.1
1976,187,Williams,1090.10,123.8
1976,188,Anaconda,1087.80,-39.8
1976,189,Pennzoil,1078.30,106.8
1976,190,Koppers,1075.50,60.3
1976,191,American Broadcasting,1064.60,17.1
1976,192,Oscar Mayer,1054.60,27
1976,193,Martin Marietta,1053.40,55.4
1976,194,Rohm & Haas,1046.00,23
1976,195,Ethyl,1029.20,61
1976,196,Coltec Industries,1022.80,52.1
1976,197,Charter,1021.80,5.4
1976,198,Foster Wheeler,1020.90,14.1
1976,199,Kaiser Industries,1016.20,78.8
1976,200,Levi Strauss,1015.20,64.7
1976,201,Pet,1008.50,23.2
1976,202,AMF,1004.70,32.1
1976,203,Asarco,1004.60,25.4
1976,204,Hormel Foods,995.60,13.4
1976,205,Northrop Grumman,988.10,24.7
1976,206,FINA,986.00,40.2
1976,207,Hewlett-Packard,981.20,83.6
1976,208,United Merchants & Mfrs.,978.10,-18.5
1976,209,Container Corp. of America,964.70,74.6
1976,210,GAF,964.40,30.9
1976,211,AMAX,962.10,134.4
1976,212,Sterling Drug,957.10,82.1
1976,213,Stauffer Chemical,949.80,98.7
1976,214,Quantum Chemical,942.60,62.4
1976,215,Abbott Laboratories,940.70,70.7
1976,216,Corning,939.00,31.1
1976,217,Ikon Office Solutions,932.00,31.2
1976,218,Murphy Oil,931.00,40.1
1976,219,Carrier,929.90,13.5
1976,220,Jos. Schlitz Brewing,923.00,30.9
1976,221,Time Warner,910.70,45.1
1976,222,Zenith Electronics,900.50,30.8
1976,223,Pharmacia,890.80,66.7
1976,224,Owens Corning,884.90,41.8
1976,225,Anderson Clayton,878.90,31.5
1976,226,McGraw-Edison,874.60,37.7
1976,227,Sherwin-Williams,866.90,28.6
1976,228,Armstrong Holdings,859.40,36.6
1976,229,Sunbeam/Oster,852.70,23.1
1976,230,Castle & Cooke,843.10,38.2
1976,231,Union Camp,835.90,88.7
1976,232,J.E. Seagram,835.40,29.1
1976,233,Intl. Multifoods,828.20,14.1
1976,234,Wheeling Pittsburgh,826.70,0.6
1976,235,Crown Holdings,825.00,41.6
1976,236,USG,820.40,30.5
1976,237,Brunswick,818.00,18.1
1976,238,Tesoro,815.80,42.9
1976,239,Gold Kist Holdings,815.20,N.A.
1976,240,Polaroid,812.70,62.6
1976,241,MCA,811.50,95.5
1976,242,Timken,804.50,61.3
1976,243,Times Mirror,799.50,47.2
1976,244,National Can,799.10,18.7
1976,245,Westvaco,797.50,39.1
1976,246,Budd,794.10,9.6
1976,247,Schering-Plough,793.30,138.9
1976,248,Allegheny International,792.00,30.1
1976,249,Chromalloy American,791.40,21.7
1976,250,Cummins,789.20,0.5
1976,251,Commonwealth Oil Refining,783.80,-24.2
1976,252,Phelps Dodge,780.80,46.4
1976,253,Diamond International,779.10,49.2
1976,254,Staley Continental,776.80,50.4
1976,255,Evans Products,774.30,12.7
1976,256,Gould,772.90,37.1
1976,257,Kennecott,768.60,21.7
1976,258,Eltra,766.60,36.5
1976,259,BOC,765.70,42.7
1976,260,Universal Leaf Tobacco,760.50,14
1976,261,Brown Shoe,752.10,13.1
1976,262,Revlon,749.80,62.6
